frame,obj_cls,obj_id,x,y,w,h
59,0,5,683.17505,321.39407,114.83313,120.507935
59,0,6,650.0325,617.50793,94.34503,151.25104
59,0,7,77.042366,428.24875,150.69493,78.30371
59,0,8,878.8013,652.56604,81.34308,134.86792
59,0,9,1053.7012,262.1206,74.9259,146.81642
60,0,1,930.1952,271.00815,73.10248,143.95207
60,0,2,565.52826,359.34082,120.90085,110.964325
60,0,3,1051.2227,580.5172,151.98181,102.361084
60,0,4,580.5523,92.65381,132.23584,77.262566
60,0,5,683.15674,321.4657,114.59454,120.63269
60,0,6,650.07385,617.4983,94.297424,151.24622
60,0,7,77.0303,428.24542,150.74562,78.26987
60,0,8,878.79596,652.5622,81.46838,134.87561
60,0,9,1053.6887,262.1374,75.08545,146.79099
61,0,1,930.1947,271.03485,73.017334,143.95493
61,0,2,565.50854,359.3348,120.89908,110.90485
61,0,3,1051.2141,580.5202,152.02478,102.34827
61,0,4,580.62366,92.658676,131.98706,77.258606
61,0,5,683.14435,321.48386,114.30603,120.67383
61,0,6,650.1683,617.48474,94.244995,151.26758
61,0,7,77.043526,428.24164,150.8813,78.287994
61,0,8,878.7903,652.5485,81.59357,134.90295
61,0,9,1053.6969,262.1643,75.217224,146.73468
62,0,1,930.08765,271.4245,72.8194,143.5877
62,0,2,565.2232,359.1447,121.389496,111.42575
62,0,3,1051.1417,580.5356,152.06744,102.304565
62,0,4,579.6912,92.740425,131.78845,77.43819
62,0,5,683.1335,321.83228,114.476685,121.2543
62,0,6,649.95056,617.47473,94.08917,151.14606
62,0,7,77.025734,428.1798,150.23,77.82718
62,0,8,878.7824,652.576,81.65625,134.84802
62,0,9,1053.4962,262.02884,75.43677,147.04303
63,0,1,930.051,271.57797,72.743774,143.46187
63,0,2,565.12787,359.06943,121.528076,111.61804
63,0,3,1051.1096,580.54504,152.1278,102.27893
63,0,4,579.5012,92.76471,131.52423,77.52709
63,0,5,683.13574,321.9375,114.36212,121.50278
63,0,6,649.853,617.4789,93.98761,151.09357
63,0,7,77.00165,428.16428,150.08725,77.64374
63,0,8,878.7794,652.58813,81.72876,134.82373
63,0,9,1053.419,261.9759,75.54712,147.15797
64,0,1,930.0321,271.65305,72.70416,143.40544
64,0,2,565.0977,359.0392,121.53964,111.68695
64,0,3,1051.0979,580.55225,152.20502,102.27045
64,0,4,579.3745,92.77506,131.1756,77.552475
64,0,5,683.1376,321.9699,114.140015,121.60745
64,0,6,649.81335,617.4761,93.919495,151.08905
64,0,7,77.012314,428.16714,150.14633,77.57184
64,0,8,878.7921,652.60016,81.7923,134.79968
64,0,9,1053.4004,261.96655,75.61902,147.19972
65,0,1,930.03174,271.65353,72.64728,143.30391
65,0,2,565.0884,359.0284,121.49576,111.69647
65,0,3,1051.1002,580.55347,152.29028,102.27197
65,0,4,579.2633,92.77987,130.79901,77.54979
65,0,5,683.14124,321.9688,113.87311,121.63229
65,0,6,649.7866,617.48914,93.84912,151.05579
65,0,7,76.98971,428.19046,150.17155,77.48755
65,0,8,878.8102,652.6017,81.85846,134.79657
65,0,9,1053.3842,261.84744,75.48926,146.88812
66,0,1,930.05023,271.63803,72.615845,143.26288
66,0,2,565.0685,359.04407,121.47931,111.73569
66,0,3,1051.1338,580.5708,152.43616,102.32129
66,0,4,579.18585,92.78404,130.3927,77.51126
66,0,5,683.15497,321.94635,113.573,121.58829
66,0,6,649.6885,617.4917,93.825806,151.0744
66,0,7,76.96382,428.1534,150.38788,77.51947
66,0,8,878.8357,652.6256,81.8938,134.74878
66,0,9,1053.3772,261.85657,75.4845,146.81729
67,0,1,930.06055,271.62494,72.61328,143.2838
67,0,2,565.0807,359.05402,121.43793,111.747894
67,0,3,1051.1389,580.5661,152.56317,102.36792
67,0,4,579.1437,92.7905,130.0152,77.472664
67,0,5,683.14996,321.94592,113.29761,121.53906
67,0,6,649.62384,617.5105,93.78418,151.04572
67,0,7,76.94363,428.08325,150.44368,77.46884
67,0,8,878.8655,652.6289,81.942444,134.74219
67,0,9,1053.3892,261.8615,75.51404,146.82004
68,0,1,929.4131,272.11758,72.401855,142.3704
68,0,2,564.01855,359.0261,122.10373,112.59326
68,0,3,1051.0193,580.78076,153.37744,102.92383
68,0,4,578.3967,93.06001,129.69879,77.54379
68,0,5,683.0331,322.53912,113.68854,122.37564
68,0,6,649.9617,617.7545,93.11981,150.18182
68,0,7,76.87579,428.01367,150.40207,77.35434
68,0,8,878.7661,652.60266,82.045166,134.79474
68,0,9,1052.9957,260.53455,76.335144,148.88632
69,0,1,929.1709,272.2972,72.44647,142.01141
69,0,2,563.62317,359.01654,122.22009,112.91208
69,0,3,1050.9285,580.8732,153.64056,103.11572
69,0,4,578.1193,93.15425,129.3385,77.56302
69,0,5,682.9834,322.75995,113.618164,122.676025
69,0,6,650.0879,617.8444,92.8006,149.85376
69,0,7,76.849014,427.99506,150.52188,77.33487
69,0,8,878.72784,652.5865,82.128174,134.82703
69,0,9,1052.8516,260.02786,76.502075,149.63647
70,0,1,929.08606,272.36267,72.59143,141.88881
70,0,2,563.4874,359.01587,122.11896,113.00949
70,0,3,1050.8953,580.9051,153.7348,103.19226
70,0,4,578.00977,93.18955,128.99506,77.573044
70,0,5,682.98474,322.82678,113.39325,122.78177
70,0,6,650.1292,617.88257,92.62378,149.73212
70,0,7,76.83845,427.9859,150.67995,77.34473
70,0,8,878.71655,652.5818,82.1911,134.83643
70,0,9,1052.8031,259.82654,76.463684,149.94963
71,0,1,929.0517,272.38757,72.76453,141.86337
71,0,2,563.4401,359.03162,121.93872,113.012665
71,0,3,1050.8872,580.91565,153.75922,103.2207
71,0,4,577.9477,93.2,128.66785,77.57709
71,0,5,682.979,322.8493,113.13971,122.82056
71,0,6,650.1475,617.8951,92.51001,149.69434
71,0,7,76.850105,427.9851,150.80537,77.34125
71,0,8,878.71594,652.5792,82.244934,134.84155
71,0,9,1052.7764,259.76822,76.32922,150.04572
72,0,1,929.0482,272.38947,72.92749,141.85135
72,0,2,563.4291,359.04333,121.76538,113.0051
72,0,3,1050.886,580.91656,153.7622,103.23425
72,0,4,577.9122,93.20173,128.36389,77.57936
72,0,5,682.9874,322.8473,112.874084,122.81802
72,0,6,650.1548,617.89526,92.42206,149.68964
72,0,7,76.85604,427.98535,150.92738,77.342224
72,0,8,878.7139,652.57886,82.292114,134.84235
72,0,9,1052.7759,259.74097,76.19202,150.10373
73,0,1,929.0497,272.38376,73.07367,141.83705
73,0,2,563.4278,359.04187,121.62045,113.01022
73,0,3,1050.8871,580.916,153.75153,103.23749
73,0,4,577.8938,93.20445,128.0711,77.57419
73,0,5,682.9767,322.85632,112.63049,122.80759
73,0,6,650.1511,617.8954,92.34833,149.69208
73,0,7,76.85928,427.98627,151.03342,77.34027
73,0,8,878.71436,652.5784,82.334656,134.84314
73,0,9,1052.7761,259.76147,76.02045,150.05455
74,0,1,929.05084,272.3914,73.2074,141.82924
74,0,2,563.43884,359.03766,121.46069,112.9874
74,0,3,1050.9554,580.87805,153.716,103.22406
74,0,4,577.90393,93.20668,127.79181,77.56051
74,0,5,682.9852,322.8523,112.393005,122.778625
74,0,6,650.1537,617.88306,92.296875,149.72223
74,0,7,76.840744,428.01788,151.00998,77.26962
74,0,8,878.72064,652.5936,82.35718,134.8128
74,0,9,1052.7722,259.70404,75.84143,149.95526
75,0,1,928.77795,272.6156,73.1662,141.27675
75,0,2,562.39087,359.22168,121.70792,113.536224
75,0,3,1050.8186,581.0725,154.0633,103.5025
75,0,4,577.2965,93.299614,126.50983,77.02998
75,0,5,683.00256,323.32516,112.73889,123.532166
75,0,6,650.65424,617.932,92.099,149.38312
75,0,7,76.9039,427.6211,150.41666,76.847595
75,0,8,878.6988,652.5833,82.39746,134.83337
75,0,9,1052.3032,257.89136,76.61365,152.37328
76,0,1,928.6775,272.70026,73.28186,141.074
76,0,2,561.97156,359.29272,121.62836,113.747955
76,0,3,1050.7637,581.1433,154.15051,103.602905
76,0,4,577.08014,93.33334,125.80347,76.82349
76,0,5,683.0088,323.4906,112.66254,123.787506
76,0,6,650.83496,617.949,92.03241,149.26239
76,0,7,76.9232,427.48547,150.26993,76.66193
76,0,8,878.6967,652.5896,82.41577,134.82086
76,0,9,1052.1323,257.2062,76.66101,153.28076
77,0,1,928.64154,272.72635,73.4436,141.00108
77,0,2,561.8274,359.31506,121.40958,113.802826
77,0,3,1050.7401,581.1727,154.14337,103.6355
77,0,4,576.99646,93.34207,125.36377,76.76014
77,0,5,683.0086,323.55353,112.470825,123.88669
77,0,6,650.9018,617.95135,92.01831,149.22827
77,0,7,76.92004,427.4354,150.32417,76.590515
77,0,8,878.69006,652.58606,82.44391,134.82782
77,0,9,1052.0695,256.9496,76.45117,153.59933
78,0,1,928.6345,272.73196,73.6142,140.98082
78,0,2,561.8008,359.31604,121.16376,113.81006
78,0,3,1050.7339,581.18036,154.11139,103.64795
78,0,4,576.97894,93.345314,125.02368,76.73616
78,0,5,683.0123,323.57452,112.24591,123.91934
78,0,6,650.9211,617.9535,92.0177,149.21753
78,0,7,76.91885,427.41956,150.4556,76.568115
78,0,8,878.6989,652.58594,82.46387,134.82812
78,0,9,1052.0505,256.8699,76.17169,153.71002
79,0,1,928.6406,272.73218,73.7735,140.9749
79,0,2,561.80396,359.31824,120.9422,113.81918
79,0,3,1050.7338,581.1787,154.06854,103.64923
79,0,4,576.9752,93.34411,124.74646,76.73506
79,0,5,683.01184,323.57922,112.01721,123.92209
79,0,6,650.92725,617.95374,92.02301,149.21637
79,0,7,76.919624,427.41638,150.59627,76.5582
79,0,8,878.7051,652.5862,82.480225,134.8277
79,0,9,1052.0465,256.85114,75.88068,153.73355
80,0,1,928.64624,272.73242,73.9212,140.974
80,0,2,561.8094,359.31683,120.72815,113.81436
80,0,3,1050.734,581.1768,154.02295,103.64612
80,0,4,576.9815,93.34033,124.508545,76.742
80,0,5,683.01294,323.57486,111.805725,123.91913
80,0,6,650.92444,617.9519,92.03076,149.22076
80,0,7,76.91845,427.41675,150.74571,76.56088
80,0,8,878.70874,652.58813,82.49359,134.82379
80,0,9,1052.0461,256.8541,75.602905,153.72581
81,0,1,928.651,272.7283,74.05878,140.98126
81,0,2,561.8004,359.31946,120.55353,113.82602
81,0,3,1050.7332,581.1782,153.97498,103.638245
81,0,4,576.9884,93.34105,124.27716,76.737976
81,0,5,683.0127,323.56952,111.61005,123.911835
81,0,6,650.92334,617.9496,92.04053,149.22949
81,0,7,76.91545,427.4322,150.89975,76.57318
81,0,8,878.6994,652.58734,82.509766,134.82532
81,0,9,1052.0459,256.86417,75.34412,153.70412
82,0,1,928.646,272.8766,74.05286,140.69247
82,0,2,561.4734,358.99506,120.690125,114.24887
82,0,3,1050.6409,581.189,154.06195,103.716064
82,0,4,576.43567,93.645905,124.372925,77.00591
82,0,5,682.9735,323.2631,111.08655,123.42108
82,0,6,653.0968,617.83093,92.30292,148.87811
82,0,7,77.012344,427.4134,152.31607,77.323395
82,0,8,878.807,652.5591,82.53192,134.8819
82,0,9,1051.5117,256.00537,75.59235,155.17694
83,0,1,928.6305,272.90973,74.11932,140.57167
83,0,2,561.35706,358.8698,120.56174,114.39316
83,0,3,1050.6011,581.1929,154.0763,103.742004
83,0,4,576.16254,93.76607,124.18689,77.08957
83,0,5,682.9751,323.15228,110.82501,123.21695
83,0,6,653.8908,617.7787,92.66626,148.76575
83,0,7,77.03711,427.41803,152.77914,77.585266
83,0,8,878.84576,652.5532,82.52698,134.89362
83,0,9,1051.3168,255.68129,75.41351,155.69064
84,0,1,928.61707,272.9025,74.18695,140.47462
84,0,2,561.32983,358.8268,120.34784,114.43146
84,0,3,1050.5841,581.1989,154.0769,103.75903
84,0,4,576.0747,93.80959,123.945984,77.11867
84,0,5,682.9746,323.09656,110.70203,123.159485
84,0,6,654.18744,617.7532,93.03601,148.7367
84,0,7,77.053055,427.43976,152.85352,77.639496
84,0,8,878.85925,652.5522,82.51837,134.89563
84,0,9,1051.243,255.55959,75.10669,155.85904
85,0,1,928.6111,272.8604,74.28705,140.4628
85,0,2,561.3218,358.81305,120.13907,114.456085
85,0,3,1050.5731,581.20544,154.04791,103.75232
85,0,4,576.05054,93.82387,123.73871,77.15128
85,0,5,682.9746,323.0704,110.62659,123.14972
85,0,6,654.28754,617.7423,93.38818,148.7395
85,0,7,77.060646,427.41046,152.96901,77.72229
85,0,8,878.86383,652.56116,82.5011,134.87769
85,0,9,1051.2107,255.50082,74.76196,155.87471
86,0,1,928.59753,272.8978,74.3797,140.45927
86,0,2,561.31976,358.80676,119.92981,114.45532
86,0,3,1050.5776,581.19495,154.0727,103.78253
86,0,4,576.0482,93.824394,123.537476,77.17537
86,0,5,682.9867,323.05823,110.56213,123.147095
86,0,6,654.33545,617.7288,93.71185,148.75977
86,0,7,77.0562,427.4037,152.98425,77.753876
86,0,8,878.90063,652.55884,82.48779,134.88226
86,0,9,1051.2101,255.53964,74.45941,155.91606
87,0,1,928.5886,272.92477,74.47644,140.48146
87,0,2,561.32324,358.8038,119.73956,114.45575
87,0,3,1050.5785,581.18884,154.07788,103.8009
87,0,4,576.0349,93.81194,123.33765,77.190506
87,0,5,683.00256,323.03485,110.50311,123.14023
87,0,6,654.34534,617.7327,93.987854,148.75012
87,0,7,77.01092,427.41193,152.94106,77.75787
87,0,8,878.9091,652.5587,82.47278,134.88257
87,0,9,1051.2292,255.56407,74.15857,155.89444
88,0,1,928.53796,273.09125,74.44757,140.18991
88,0,2,560.8958,358.43958,120.14624,115.18344
88,0,3,1050.5292,581.224,154.06323,103.80072
88,0,4,574.5426,94.17183,122.71942,77.18433
88,0,5,682.97754,322.66022,109.93005,122.45346
88,0,6,654.9861,617.73456,94.21405,148.42273
88,0,7,77.134865,427.9598,154.26973,78.729004
88,0,8,878.98,652.60486,82.373535,134.79028
88,0,9,1050.925,255.121,73.65869,155.56972
89,0,1,928.52026,273.13947,74.50122,140.07414
89,0,2,560.7365,358.30896,120.1239,115.47354
89,0,3,1050.5013,581.2355,154.04852,103.80133
89,0,4,573.99384,94.31074,122.13843,77.16109
89,0,5,682.9647,322.51965,109.73395,122.190704
89,0,6,655.23376,617.74084,94.51947,148.28827
89,0,7,77.23621,428.16388,154.47243,79.111725
89,0,8,878.9982,652.62463,82.31323,134.75073
89,0,9,1050.81,254.95811,73.289246,155.45322
90,0,1,928.5168,273.16052,74.6084,140.08395
90,0,2,560.6295,358.27985,120.04892,115.70416
90,0,3,1050.5334,581.224,154.09412,103.84082
90,0,4,573.74646,94.394325,121.50983,77.080246
90,0,5,683.0137,322.4571,109.65454,122.07785
90,0,6,655.2311,617.74536,94.85126,148.23602
90,0,7,77.301575,428.31274,154.60315,79.41077
90,0,8,878.98785,652.63464,82.272095,134.73065
90,0,9,1050.7535,254.91602,72.989685,155.42952
91,0,1,928.5095,273.19263,74.645996,139.97772
91,0,2,560.31946,358.2796,119.68356,115.689606
91,0,3,1050.5859,581.4435,154.63068,104.279175
91,0,4,573.4566,94.46154,120.78027,76.94362
91,0,5,683.0458,322.3053,109.4646,121.80795
91,0,6,655.10706,617.72064,95.137634,148.21936
91,0,7,77.39933,428.55182,154.79866,79.591644
91,0,8,879.0115,652.6149,82.265686,134.77014
91,0,9,1050.5935,254.70555,72.57117,155.15811
92,0,1,928.5172,273.1977,74.7074,139.94188
92,0,2,560.1941,358.28305,119.35959,115.67969
92,0,3,1050.5986,581.5425,154.74384,104.42285
92,0,4,573.36304,94.4833,120.219055,76.87947
92,0,5,683.0575,322.25128,109.42401,121.71045
92,0,6,655.0511,617.7108,95.403076,148.2146
92,0,7,77.40057,428.63263,154.80115,79.66974
92,0,8,879.0149,652.60785,82.24811,134.7843
92,0,9,1050.5122,254.63068,72.257385,155.0623
93,0,1,928.5341,273.19962,74.78003,139.94814
93,0,2,560.14667,358.28802,119.07141,115.6741
93,0,3,1050.5935,581.58655,154.71796,104.46875
93,0,4,573.3312,94.48664,119.76483,76.856674
93,0,5,683.0629,322.2356,109.43469,121.673615
93,0,6,655.0231,617.70984,95.64526,148.21234
93,0,7,77.354454,428.66736,154.70891,79.683685
93,0,8,879.01794,652.60547,82.22687,134.78906
93,0,9,1050.5115,254.61905,72.00183,155.02692
94,0,1,928.5416,273.2068,74.8421,139.94452
94,0,2,560.13544,358.2838,118.806274,115.66513
94,0,3,1050.5941,581.60004,154.6607,104.48743
94,0,4,573.327,94.49803,119.36096,76.83792
94,0,5,683.0686,322.22986,109.46832,121.66586
94,0,6,655.00757,617.7113,95.86566,148.20996
94,0,7,77.296555,428.66296,154.50131,79.624664
94,0,8,879.02374,652.6048,82.20422,134.7904
94,0,9,1050.5068,254.60577,71.767944,154.99046
95,0,1,928.5467,273.20956,74.90015,139.94508
95,0,2,560.142,358.2836,118.57593,115.66876
95,0,3,1050.593,581.60406,154.58978,104.4917
95,0,4,573.3472,94.49689,119.00879,76.826935
95,0,5,683.0647,322.22958,109.50513,121.66528
95,0,6,654.99097,617.71063,96.07031,148.2174
95,0,7,77.30057,428.66675,154.26788,79.610596
95,0,8,879.02405,652.60376,82.18445,134.79248
95,0,9,1050.511,254.60495,71.56091,154.9674
96,0,1,928.54736,273.20813,74.95575,139.95108
96,0,2,560.1528,358.2845,118.36136,115.665985
96,0,3,1050.5953,581.60596,154.51434,104.48724
96,0,4,573.3668,94.49408,118.70294,76.8248
96,0,5,683.06323,322.2306,109.5401,121.66681
96,0,6,654.98083,617.712,96.25159,148.2174
96,0,7,77.29996,428.6637,154.05862,79.59851
96,0,8,879.0241,652.6036,82.16565,134.79285
96,0,9,1050.5122,254.61053,71.37683,154.9544
97,0,1,928.54565,273.2046,75.00482,139.95233
97,0,2,560.1763,358.28973,118.166046,115.66754
97,0,3,1050.5928,581.59796,154.46045,104.49512
97,0,4,573.3817,94.48984,118.42987,76.8254
97,0,5,683.07117,322.2355,109.575134,121.66907
97,0,6,654.9624,617.702,96.42853,148.23883
97,0,7,77.302536,428.6585,153.8092,79.55182
97,0,8,879.0166,652.6017,82.15234,134.79657
97,0,9,1050.5183,254.62355,71.21704,154.9562
98,0,1,928.4828,273.29163,74.83588,139.5104
98,0,2,559.81946,357.60583,119.362976,117.27182
98,0,3,1050.8938,581.5748,154.18848,104.39032
98,0,4,572.327,94.65556,117.81665,76.760345
98,0,5,682.93536,321.77798,109.10339,120.94806
98,0,6,654.9872,617.71936,96.40729,148.18585
98,0,7,77.46498,429.00378,154.09875,79.83426
98,0,8,879.16595,652.68335,82.0,134.63336
98,0,9,1050.1943,253.37955,71.73596,156.71228
99,0,1,928.45667,273.3289,74.808105,139.34315
99,0,2,559.68414,357.34454,119.56018,117.8566
99,0,3,1051.0088,581.55896,154.06879,104.38605
99,0,4,571.9382,94.709564,117.328735,76.74725
99,0,5,682.8817,321.60614,109.02124,120.67856
99,0,6,654.9979,617.7256,96.40326,148.16168
99,0,7,77.5335,429.148,154.04219,79.92343
99,0,8,879.2214,652.7157,81.91321,134.56866
99,0,9,1050.079,252.9112,71.7829,157.39105
100,0,1,928.4496,273.33517,74.82916,139.27867
100,0,2,559.63135,357.25287,119.42227,118.078186
100,0,3,1051.059,581.5593,153.9458,104.36841
100,0,4,571.8043,94.724365,116.90546,76.74689
100,0,5,682.86096,321.54703,109.078735,120.57947
100,0,6,655.0034,617.72546,96.4129,148.16022
100,0,7,77.545334,429.1867,153.86765,79.93927
100,0,8,879.2455,652.718,81.86456,134.56396
100,0,9,1050.0352,252.72221,71.64191,157.60208
101,0,1,928.44617,273.34763,74.86902,139.25696
101,0,2,559.6227,357.21942,119.16925,118.15173
101,0,3,1051.0791,581.5589,153.85193,104.36426
101,0,4,571.75714,94.73692,116.48987,76.723694
101,0,5,682.8513,321.5286,109.17731,120.54236
101,0,6,655.0045,617.7279,96.420044,148.15533
101,0,7,77.53532,429.19836,153.69853,79.94876
101,0,8,879.27277,652.7124,81.82434,134.57526
101,0,9,1050.0284,252.66727,71.4505,157.64311
102,0,1,928.44446,273.34222,74.89264,139.20761
102,0,2,559.6559,357.20367,118.89374,118.18228
102,0,3,1051.084,581.6461,153.9762,104.52069
102,0,4,571.73267,94.71182,116.171875,76.74536
102,0,5,682.8489,321.536,109.311584,120.56256
102,0,6,655.004,617.7439,96.4444,148.18378
102,0,7,77.50344,429.2425,153.42165,79.88937
102,0,8,879.2589,652.7011,81.80145,134.59778
102,0,9,1050.0186,252.67418,71.273315,157.68173
103,0,1,928.4502,273.35275,74.93219,139.20233
103,0,2,559.68225,357.19055,118.60748,118.164154
103,0,3,1051.0925,581.6786,153.98303,104.590515
103,0,4,571.71484,94.68988,115.88226,76.77011
103,0,5,682.85046,321.5445,109.43823,120.58823
103,0,6,655.01227,617.7654,96.46448,148.20892
103,0,7,77.506874,429.2615,153.21849,79.85657
103,0,8,879.2378,652.6848,81.784424,134.63043
103,0,9,1050.02,252.67082,71.10974,157.71585
104,0,1,928.45386,273.33948,74.961975,139.18056
104,0,2,559.69257,357.18842,118.3544,118.155304
104,0,3,1051.1086,581.6107,153.74469,104.46869
104,0,4,571.7144,94.68678,115.613525,76.78897
104,0,5,682.86475,321.55304,109.529175,120.589294
104,0,6,655.00244,617.7621,96.50983,148.28094
104,0,7,77.49696,429.25003,153.01013,79.81378
104,0,8,879.20593,652.6758,81.76874,134.64844
104,0,9,1050.0215,252.69455,70.96228,157.75177
105,0,1,928.1894,273.38998,74.982544,138.91689
105,0,2,559.47754,356.77924,118.66449,118.82333
105,0,3,1050.8486,581.83875,154.40613,104.98041
105,0,4,570.05914,94.55179,114.048706,76.03052
105,0,5,682.85254,321.71112,109.8667,120.87891
105,0,6,654.5575,618.0685,95.92621,147.6482
105,0,7,77.80015,429.38672,152.82408,79.83942
105,0,8,879.3894,652.6112,81.76471,134.77765
105,0,9,1049.5963,251.36554,71.193054,159.06453
106,0,1,928.11084,273.41272,75.085144,138.83232
106,0,2,559.40515,356.65735,118.658875,119.15823
106,0,3,1050.7551,581.9691,154.599,105.17566
106,0,4,569.44714,94.510956,113.19141,75.70496
106,0,5,682.8109,321.7638,110.04846,121.01645
106,0,6,654.3722,618.16425,95.63043,147.4303
106,0,7,77.94071,429.45886,152.7188,79.89902
106,0,8,879.4596,652.5872,81.72009,134.82556
106,0,9,1049.4514,250.79585,71.022644,159.38297
107,0,1,928.0786,273.4139,75.1933,138.78038
107,0,2,559.3826,356.62646,118.47983,119.29019
107,0,3,1050.7334,582.0134,154.62543,105.25232
107,0,4,569.2828,94.489655,112.747314,75.62671
107,0,5,682.79236,321.78058,110.151245,121.0686
107,0,6,654.3169,618.1871,95.44098,147.3717
107,0,7,77.99198,429.4663,152.55415,79.91617
107,0,8,879.4916,652.5763,81.663635,134.84735
107,0,9,1049.4075,250.60101,70.79602,159.51082
108,0,1,928.03973,273.38797,75.306885,138.74104
108,0,2,559.3651,356.65393,118.23874,119.32706
108,0,3,1050.7258,582.0281,154.56696,105.26312
108,0,4,569.2611,94.50035,112.409546,75.595665
108,0,5,682.78455,321.78326,110.24603,121.12613
108,0,6,654.2951,618.177,95.307495,147.38666
108,0,7,77.99083,429.4869,152.40768,79.93573
108,0,8,879.4939,652.5638,81.61572,134.87244
108,0,9,1049.4094,250.54572,70.54791,159.52684
109,0,1,927.9825,273.37015,75.4115,138.71199
109,0,2,559.26855,356.48596,118.256775,119.6994
109,0,3,1050.9487,581.8873,154.17694,105.04486
109,0,4,569.0224,94.47418,112.17761,75.713104
109,0,5,682.7323,322.0718,110.84918,121.80524
109,0,6,654.4064,618.4772,94.78058,146.97247
109,0,7,78.03332,429.54474,152.05043,79.829926
109,0,8,879.57556,652.5162,81.58606,134.96765
109,0,9,1049.4861,250.3262,70.4306,159.79987
110,0,1,927.9687,273.35825,75.51514,138.69995
110,0,2,559.2296,356.41425,118.06897,119.83075
110,0,3,1051.0677,581.86755,153.9505,104.93048
110,0,4,568.94495,94.46402,111.88049,75.76016
110,0,5,682.69836,322.18158,111.084656,122.074615
110,0,6,654.4384,618.5845,94.45288,146.82721
110,0,7,78.04645,429.5712,151.8526,79.80237
110,0,8,879.60657,652.50024,81.526245,134.99957
110,0,9,1049.5219,250.24603,70.25629,159.89046
111,0,1,927.9636,273.35358,75.614136,138.69937
